"radon" "state" "log_radon" "floor" "countyname" "countyID" "fips" "uranium" "log_uranium"
4.7 "MN" 1.54756250871601 0 "WINONA" 83 27169 1.58917 0.463211867357523
10.2 "MN" 2.32238772029023 0 "WINONA" 83 27169 1.58917 0.463211867357523
11.3 "MN" 2.42480272571829 0 "WINONA" 83 27169 1.58917 0.463211867357523
7.6 "MN" 2.02814824729229 0 "WINONA" 83 27169 1.58917 0.463211867357523
11.8 "MN" 2.46809953147162 0 "WINONA" 83 27169 1.58917 0.463211867357523
0.5 "MN" -0.693147180559945 1 "WINONA" 83 27169 1.58917 0.463211867357523
6.7 "MN" 1.90210752639692 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
5.3 "MN" 1.66770682055808 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
3.1 "MN" 1.1314021114911 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
2.1 "MN" 0.741937344729377 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
7.3 "MN" 1.98787434815435 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
5.1 "MN" 1.62924053973028 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
2.2 "MN" 0.78845736036427 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
2.3 "MN" 0.832909122935104 1 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
15.9 "MN" 2.76631910922619 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
9.5 "MN" 2.2512917986065 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
6.4 "MN" 1.85629799036563 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
4.5 "MN" 1.50407739677627 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
5 "MN" 1.6094379124341 0 "WRIGHT" 84 27171 0.913909 -0.0900242748478867
3.7 "MN" 1.30833281965018 0 "YELLOW MEDICINE" 85 27173 1.42659 0.355286981163884
2.9 "MN" 1.06471073699243 0 "YELLOW MEDICINE" 85 27173 1.42659 0.355286981163884
